live_id,species,user_id,user_name,gender,time,content,label
HLJ11188,户外运动,3xkvymkkyy7jebm,机***,未知,2025/4/24 21:35,7.7,0
HLJ11188,户外运动,3xzvkvcjkpuk9ys,《***,未知,2025/4/24 21:35,大一点的这个,1
HLJ11188,户外运动,3xi78erq6uqatqs,四***,未知,2025/4/24 21:35,质量杠杠好,1
HLJ11188,户外运动,3x5ukbnzmtgwznm,强***,未知,2025/4/24 21:35,高的三档的有别的颜色吗?,1
HLJ11188,户外运动,3xka4ruxp5vkyqq,9***,未知,2025/4/24 21:35,下面有透气网的椅子,1
HLJ11188,户外运动,3x7eirnbwzd777m,缘***,未知,2025/4/24 21:36,要带扶手的,1
HLJ11188,户外运动,3xjgnbysdxixssk,阿***,未知,2025/4/24 21:36,高背尺寸多大,1
HLJ11188,户外运动,3x2dyzcm6pnxhbc,E***,未知,2025/4/24 21:36,看看6号链接的月亮椅高靠背承载500斤的,1
HLJ11188,户外运动,3xaaqxwsinwpki6,孤***,未知,2025/4/24 21:36,9块9的马扎高是多少,1
HLJ11188,户外运动,3x2jmacwpuhjy7u,但***,未知,2025/4/24 21:36,展示一下桌子,1
HLJ11188,户外运动,3x2hxypb7evh8iu,舍***,未知,2025/4/24 21:36,就是车里面的吗,1
HLJ11188,户外运动,3xqmi8mrx3fwtwk,身***,未知,2025/4/24 21:36,"千山万水总是情,上个克米特行不行!",1
HLJ11188,户外运动,3xe7ayxnkmx33p4,滕***,未知,2025/4/24 21:36,有沙网的月亮椅吗,1
HLJ11188,户外运动,3xhjbj2pfq8exxy,把***,未知,2025/4/24 21:36,看看颜色,1
HLJ11188,户外运动,3xfiaeaweqya3sg,逍***,未知,2025/4/24 21:36,看看桌子,1
HLJ11188,户外运动,3xbkwccbhxphqse,***,未知,2025/4/24 21:37,9.9的是哪个,1
HLJ11188,户外运动,3xsmd28z3u254m9,℡***,未知,2025/4/24 21:37,大点的,1
HLJ11188,户外运动,3xwqns73gkn7rtu,小***,未知,2025/4/24 21:37,刚来这是高背的吗,1
HLJ11188,户外运动,3x5pigfj2pjhdaa,***,未知,2025/4/24 21:37,折叠烧烤炉,1
HLJ11188,户外运动,3xsmd28z3u254m9,℡***,未知,2025/4/24 21:37,后面的,1
HLJ11188,户外运动,3x5ukbnzmtgwznm,强***,未知,2025/4/24 21:37,多粗的管,1
HLJ11188,户外运动,3xjxc44bw7v7hn9,l***,未知,2025/4/24 21:38,来点硬货,1
HLJ11188,户外运动,3xcqde3gcrhdnn2,国***,未知,2025/4/24 21:38,啥牌子的,1
HLJ11188,户外运动,3xmkmvzet3ct9iq,王***,未知,2025/4/24 21:38,在哪备注,1
HLJ11188,户外运动,3xzvkvcjkpuk9ys,《***,未知,2025/4/24 21:38,下单了,1
HLJ11188,户外运动,3x6ibes6e64i3uu,F***,未知,2025/4/24 21:38,5块9的和9块9的哪一个可以承重160斤以上的?,1
HLJ11188,户外运动,3x7eirnbwzd777m,缘***,未知,2025/4/24 21:38,带扶手的椅子多少钱一把,1
HLJ11188,户外运动,3xmxzq2p39kzu5m,仙***,未知,2025/4/24 21:38,下单了加急,1
HLJ11188,户外运动,3x5pigfj2pjhdaa,***,未知,2025/4/24 21:38,折叠烧烤炉,1
HLJ11188,户外运动,3xsf6389adkr46s,吃***,未知,2025/4/24 21:39,"我刚才没在宽点的椅子,靠背高的有不",1
HLJ11188,户外运动,3x68crtcx628n2g,***,未知,2025/4/24 21:39,看看9.9的蚂蚱,1
HLJ11188,户外运动,3xmkmvzet3ct9iq,王***,未知,2025/4/24 21:39,再上点椅子,0
HLJ11188,户外运动,3xtr38kpbdvzpuw,～***,未知,2025/4/24 21:39,7.7万了,0
HLJ11188,户外运动,3x7khyedd7snsts,＠***,未知,2025/4/24 21:39,"主播,上中号桌",0
HLJ11188,户外运动,3xjxc44bw7v7hn9,l***,未知,2025/4/24 21:39,折叠烧烤炉炸一波,1
HLJ11188,户外运动,3x2u8gy9675rr6e,云***,未知,2025/4/24 21:40,下了3单是一起发货吗,0
HLJ11188,户外运动,3xjkgz9jpgmcb7k,阿***,未知,2025/4/24 21:40,想要高背的[捂脸][捂脸],1
HLJ11188,户外运动,3x3ekf8cvbw5dve,星***,未知,2025/4/24 21:40,今天我在京东买的14.9比这个好[奸笑],1
HLJ11188,户外运动,3xhjbj2pfq8exxy,把***,未知,2025/4/24 21:40,看看别的颜色可以吗?,1
HLJ11188,户外运动,3xjgnbysdxixssk,阿***,未知,2025/4/24 21:40,高背尺寸多少,1
HLJ11188,户外运动,3x5pigfj2pjhdaa,***,未知,2025/4/24 21:40,折叠烧烤炉,1
HLJ11188,户外运动,3xxcrjftv4je6pa,秦***,未知,2025/4/24 21:40,怎么选颜色,1
HLJ11188,户外运动,3xjkgz9jpgmcb7k,阿***,未知,2025/4/24 21:40,高低对比一下,1
HLJ11188,户外运动,3x6ibes6e64i3uu,F***,未知,2025/4/24 21:41,9.9的跟5块9的是一样大小吗?,1
HLJ11188,户外运动,3xjxc44bw7v7hn9,l***,未知,2025/4/24 21:41,炸一波折叠烧烤炉,1
HLJ11188,户外运动,3xw3z2aj5qiswgi,W***,未知,2025/4/24 21:41,"买了两把,有没有那种带腿拖的",1
HLJ11188,户外运动,3x7khyedd7snsts,＠***,未知,2025/4/24 21:41,上桌子不老板,0
HLJ11188,户外运动,3x9mguttx7pwtbq,铁***,未知,2025/4/24 21:41,看一下绿色的呗,1
HLJ11188,户外运动,3xsw32jhkbj8iyq,无***,未知,2025/4/24 21:41,"都没见过绿色啥样,撑开一个看看呗,下了三单",1
HLJ11188,户外运动,3xh95igagjhd5yq,梁***,未知,2025/4/24 21:41,怎么找客服,0
HLJ11188,户外运动,3xkx3464rg9rzei,单***,未知,2025/4/24 21:42,有两边带把手的小椅子吗?,1
HLJ11188,户外运动,3x7eirnbwzd777m,缘***,未知,2025/4/24 21:42,带扶手的椅子,1
HLJ11188,户外运动,3x5pigfj2pjhdaa,***,未知,2025/4/24 21:42,折叠烧烤炉,1
HLJ11188,户外运动,3xcsctp4i2p7r4y,卢***,未知,2025/4/24 21:42,三档可调的月亮椅还有吗?,1
HLJ11188,户外运动,3xjva8yubdjqkzg,雪***,未知,2025/4/24 21:43,瑕疵的哪里有问题,0
HLJ11188,户外运动,3xcsctp4i2p7r4y,卢***,未知,2025/4/24 21:43,三档可调的月亮椅还有吗,1
HLJ11188,户外运动,3xcsctp4i2p7r4y,卢***,未知,2025/4/24 21:44,还有三档可调的月亮椅吗?,1
HLJ11188,户外运动,3xp4iievysn5yu6,一***,未知,2025/4/24 21:44,高靠背月亮椅再上个呗,1
HLJ11188,户外运动,3xcsctp4i2p7r4y,卢***,未知,2025/4/24 21:44,还有三档可调的月亮椅吗问问,1
HLJ11188,户外运动,3x7khyedd7snsts,＠***,未知,2025/4/24 21:45,上桌子,1
HLJ11188,户外运动,3xz7amuxn3trzue,阳***,未知,2025/4/24 21:45,看看桌子,1
HLJ11188,户外运动,3x3hjhbbz6rbvhs,***,未知,2025/4/24 21:45,烧烤炉是多大的?,1
HLJ11188,户外运动,3xir4hupqnyvbew,开***,未知,2025/4/24 21:45,这个桌子是几米的,1
HLJ11188,户外运动,3xr5ut8uyk4q9fw,红***,未知,2025/4/24 21:45,高背月亮椅,1
HLJ11188,户外运动,3xcsctp4i2p7r4y,卢***,未知,2025/4/24 21:45,三档可调的月月亮椅,1
HLJ11188,户外运动,3xfiaeaweqya3sg,逍***,未知,2025/4/24 21:45,承重多少斤,1
HLJ11188,户外运动,3xr5ut8uyk4q9fw,红***,未知,2025/4/24 21:47,高靠背月亮椅,1
HLJ11188,户外运动,3xcsctp4i2p7r4y,卢***,未知,2025/4/24 21:47,三档可调月亮椅,1
HLJ11188,户外运动,3x7eirnbwzd777m,缘***,未知,2025/4/24 21:47,带扶手的椅子,1
HLJ11188,户外运动,3xfiaeaweqya3sg,逍***,未知,2025/4/24 21:47,桌子能上人不,1
HLJ11188,户外运动,3x834m88pn3f4ry,s***,未知,2025/4/24 21:48,"下了一个桌子,上个月亮椅",1
HLJ11188,户外运动,3x7khyedd7snsts,＠***,未知,2025/4/24 21:48,八号链接,1
HLJ11188,户外运动,3xmb74itc5wbacg,按***,未知,2025/4/24 21:48,有道理((*^^)),0
HLJ11188,户外运动,3x3jixfe5snuizc,呐***,未知,2025/4/24 21:48,月亮椅子什么瑕疵,1
HLJ11188,户外运动,3xfiaeaweqya3sg,逍***,未知,2025/4/24 21:49,这就可以了,0
HLJ11188,户外运动,3xcaaz2kzfn5kv4,执***,未知,2025/4/24 21:49,板子是啥做的,1
HLJ11188,户外运动,3x7eirnbwzd777m,缘***,未知,2025/4/24 21:49,带扶手椅子,1
HLJ11188,户外运动,3xug8symvtaekig,茱***,未知,2025/4/24 21:50,车子没有吗,0
HLJ11188,户外运动,3xuqebd77k97uv6,W***,未知,2025/4/24 21:50,天幕什么时候上[比心],0
HLJ11188,户外运动,3xr5ut8uyk4q9fw,红***,未知,2025/4/24 21:50,高靠背的月亮椅,1
HLJ11188,户外运动,3x7khyedd7snsts,＠***,未知,2025/4/24 21:50,主播八号链接看下,1
HLJ11188,户外运动,3x35an3v2rhchju,矿***,未知,2025/4/24 21:50,主播给介绍一下天幕,1
HLJ11188,户外运动,3xszj95t5pjqtmq,静***,未知,2025/4/24 21:51,"是这个叉腿稳,还是那个腿稳",1
HLJ11188,户外运动,3xqv3zdmzbhbenk,我***,未知,2025/4/24 21:51,什么样的瑕疵,0
HLJ11188,户外运动,3xi2n4654c9gkzi,快***,未知,2025/4/24 21:51,"主播,小桌子可以升高吗",1
HLJ11188,户外运动,3xidq3qbp5r2mqm,元***,未知,2025/4/24 21:51,带不带收纳包,1
HLJ11188,户外运动,3x834m88pn3f4ry,s***,未知,2025/4/24 21:52,"买四个月亮椅,怎么下单",1
HLJ11188,户外运动,3xyigjjvhh3x4q2,深***,未知,2025/4/24 21:52,"有没80,150的",1
HLJ11188,户外运动,3xw3csqi8nwu8cy,萤***,未知,2025/4/24 21:52,"你们家用的韵达快递,特别扯淡,我现在举报他们了,在你们家买的桌子",0
HLJ11188,户外运动,3xw3csqi8nwu8cy,萤***,未知,2025/4/24 21:52,六天没有到,0
HLJ11188,户外运动,3xnz2uwx6fbkmcg,王***,未知,2025/4/24 21:53,有露营灯吗???,1
HLJ11188,户外运动,3xw3csqi8nwu8cy,萤***,未知,2025/4/24 21:53,"你说不可能但是现在就出现这样情况,六天了没有到",0
HLJ11188,户外运动,3x6ycfafzgudcum,胖***,未知,2025/4/24 21:54,那种桌子结实啊,1
HLJ11188,户外运动,3xidq3qbp5r2mqm,元***,未知,2025/4/24 21:54,6号链接能不能优惠了?,1
HLJ11188,户外运动,3xwtrnknr9fk4vm,兰***,未知,2025/4/24 21:54,有烧烤炉吗,1
HLJ11188,户外运动,3xjgwzvimdhtciq,逃***,未知,2025/4/24 21:54,地靠背的椅子坐一下呗,1
HLJ11188,户外运动,3x7eirnbwzd777m,缘***,未知,2025/4/24 21:54,带扶手椅子,1
HLJ11188,户外运动,3xjgwzvimdhtciq,逃***,未知,2025/4/24 21:55,结实吗?腿儿是什么的?,1
HLJ11188,户外运动,3x9fnpq35hevjee,***,未知,2025/4/24 21:55,月亮椅好便宜,1
HLJ11188,户外运动,3xx2ix5qj6gihdg,州***,未知,2025/4/24 21:55,门口黑色那个椅子多少米,1
HLJ11188,户外运动,3xrgbd8u8emh9ts,O***,未知,2025/4/24 21:55,卡式炉有没?,1
HLJ11188,户外运动,3xw3csqi8nwu8cy,萤***,未知,2025/4/24 21:56,"我今早上直接打电话给12345了,举报他们韵达快递",0
HLJ11188,户外运动,3xx2ix5qj6gihdg,州***,未知,2025/4/24 21:56,门口黑色那个椅子多少米,1
HLJ11188,户外运动,3xwtrnknr9fk4vm,兰***,未知,2025/4/24 21:57,烧烤炉看看,1
HLJ11188,户外运动,3xw3csqi8nwu8cy,萤***,未知,2025/4/24 21:57,"他们中间人,在搞鬼收钱",0
HLJ11188,户外运动,3xi536kqe4vtihi,***,未知,2025/4/24 21:57,7号链接那个桌子是多大的?,1
HLJ11188,户外运动,3xs4jphpzqfiwik,易***,未知,2025/4/24 21:57,120的桌子,1
HLJ11188,户外运动,3xw3csqi8nwu8cy,萤***,未知,2025/4/24 21:58,"上面显示已经到,但是没有到我们手上",0
HLJ11188,户外运动,3xk2r9pb7tnpv49,心***,未知,2025/4/24 21:58,克米特椅子上几把,1
HLJ11188,户外运动,3x6ycfafzgudcum,胖***,未知,2025/4/24 21:59,桌子那种好啊,1
HLJ11188,户外运动,3xw3csqi8nwu8cy,萤***,未知,2025/4/24 21:59,"五号链接,可不可以调节靠背呢",1
HLJ11188,户外运动,3xk2r9pb7tnpv49,心***,未知,2025/4/24 21:59,克米特椅子在几号链接,1
HLJ11188,户外运动,3xc94ftm6rg97e9,心***,未知,2025/4/24 21:59,桌子带收纳袋吗,1
HLJ11188,户外运动,3xeaf4872e2jj2e,L***,未知,2025/4/24 21:59,做到多少斤,1
HLJ11188,户外运动,3xrgbd8u8emh9ts,O***,未知,2025/4/24 21:59,卡式炉有没?,1
HLJ11188,户外运动,3xeaf4872e2jj2e,L***,未知,2025/4/24 22:00,坐到多少斤,1
HLJ11188,户外运动,3xt3xzr89qgvd8g,天***,未知,2025/4/24 22:00,我拍了四单质量怎么样,1
HLJ11188,户外运动,3xc5iq8w8rgz3ey,随***,未知,2025/4/24 22:00,后面那个椅子,1
HLJ11188,户外运动,3xc94ftm6rg97e9,心***,未知,2025/4/24 22:00,是手提收纳袋吗,1
HLJ11188,户外运动,3xw3csqi8nwu8cy,萤***,未知,2025/4/24 22:00,可不可以调节靠背,1
HLJ11188,户外运动,3xjgwzvimdhtciq,逃***,未知,2025/4/24 22:01,我后面那小椅子的腿是什么的呀?,1
HLJ11188,户外运动,3xc5iq8w8rgz3ey,随***,未知,2025/4/24 22:01,后面那个黑色的椅子,1
HLJ11188,户外运动,3xw3csqi8nwu8cy,萤***,未知,2025/4/24 22:01,"我要买23块的那个,还是25块的那个可不可以调节背",1
HLJ11188,户外运动,3xjgwzvimdhtciq,逃***,未知,2025/4/24 22:01,不是17块9,0
HLJ11188,户外运动,3xnj5i5psv577a9,一***,未知,2025/4/24 22:01,承重多少,1
HLJ11188,户外运动,3x2jmacwpuhjy7u,但***,未知,2025/4/24 22:01,桌子材料是不是铝合金的?,1
HLJ11188,户外运动,3xc5iq8w8rgz3ey,随***,未知,2025/4/24 22:01,刚才那个,0
HLJ11188,户外运动,3xi536kqe4vtihi,***,未知,2025/4/24 22:02,高背的踢一下,0
HLJ11188,户外运动,3xs4jphpzqfiwik,易***,未知,2025/4/24 22:02,120的桌子是怎样的,1
HLJ11188,户外运动,3xc5iq8w8rgz3ey,随***,未知,2025/4/24 22:02,灭火器前边那个给我定向一个,1
HLJ11188,户外运动,3xpvndc6g483wj4,丁***,未知,2025/4/24 22:02,灭火器附近的带扶手的椅子,1
HLJ11188,户外运动,3xs4jphpzqfiwik,易***,未知,2025/4/24 22:04,扎是怎样的,1
HLJ11188,户外运动,3xpfsy5khia2ygk,小***,未知,2025/4/24 22:04,高的能调节吗,1
HLJ11188,户外运动,3xb22585hy8mcq6,赠***,未知,2025/4/24 22:04,绿色的没有了吗,1
HLJ11188,户外运动,3xkqyg9qzxqgnmy,认***,未知,2025/4/24 22:04,把袋子拿开!!!,0
HLJ11188,户外运动,3xc5iq8w8rgz3ey,随***,未知,2025/4/24 22:04,大约多久,0
HLJ11188,户外运动,3xpfsy5khia2ygk,小***,未知,2025/4/24 22:04,高背能调节吗,1
HLJ11188,户外运动,3xkqyg9qzxqgnmy,认***,未知,2025/4/24 22:05,把袋子拿开,0
HLJ11188,户外运动,3xwbkni8w22fx9w,缘***,未知,2025/4/24 22:05,有调节的吗?椅子吗?高,1
HLJ11188,户外运动,3xkqyg9qzxqgnmy,认***,未知,2025/4/24 22:05,我刚进来,0
HLJ11188,户外运动,3xpfsy5khia2ygk,小***,未知,2025/4/24 22:05,调节的,0
HLJ11188,户外运动,3xc5iq8w8rgz3ey,随***,未知,2025/4/24 22:06,大约多久有那个椅子,1
HLJ11188,户外运动,3x7ipbk3bidyt79,***,未知,2025/4/24 22:06,你上去坐一下,0
HLJ11188,户外运动,3xi536kqe4vtihi,***,未知,2025/4/24 22:06,25号的桌子能在上一个吗?,1
HLJ11188,户外运动,3x3jixfe5snuizc,呐***,未知,2025/4/24 22:06,明天能发货吗?,1
HLJ11188,户外运动,3xc5iq8w8rgz3ey,随***,未知,2025/4/24 22:06,给我留一个,1
HLJ11188,户外运动,3xpfsy5khia2ygk,小***,未知,2025/4/24 22:06,要调节的,0
HLJ11188,户外运动,3xbgieet77qif72,偶***,未知,2025/4/24 22:06,躺椅有售后维修吗,1
HLJ11188,户外运动,3xx6jkadhpuijba,慢***,未知,2025/4/24 22:06,"拍了两样,加快发货,5：1要用",1
HLJ11188,户外运动,3xi536kqe4vtihi,***,未知,2025/4/24 22:07,25元得,1
HLJ11188,户外运动,3xwbkni8w22fx9w,缘***,未知,2025/4/24 22:07,调解的在几号车?,0
HLJ11188,户外运动,3xbgieet77qif72,偶***,未知,2025/4/24 22:07,有售后服务吗,1
HLJ11188,户外运动,3xmkmvzet3ct9iq,王***,未知,2025/4/24 22:08,拍了加急,1
HLJ11188,户外运动,3xi536kqe4vtihi,***,未知,2025/4/24 22:08,没有踢呀,0
HLJ11188,户外运动,3xtbcutzsusndii,随***,未知,2025/4/24 22:08,中号桌,1
HLJ11188,户外运动,3xfnn8qsfz3zcqc,碧***,未知,2025/4/24 22:10,多大尺寸,1
HLJ11188,户外运动,3x6ycfafzgudcum,胖***,未知,2025/4/24 22:10,天幕有吗,1
HLJ11188,户外运动,3xwe45xq876wifm,任***,未知,2025/4/24 22:10,尺寸多少,1
HLJ11188,户外运动,3xp5hj4y5j6krwg,***,未知,2025/4/24 22:10,120.有没有,1
HLJ11188,户外运动,3x8r4f98n2k8dbu,飞***,未知,2025/4/24 22:10,能折叠吗,1
HLJ11188,户外运动,3x49jtgc8c3xypc,霆***,未知,2025/4/24 22:10,你对面这个黑色折叠椅卖吗?,1
HLJ11188,户外运动,3xjgwzvimdhtciq,逃***,未知,2025/4/24 22:11,17块多的那个椅子一只腿是什么?裁纸的,1
HLJ11188,户外运动,3xs4jphpzqfiwik,易***,未知,2025/4/24 22:11,看一下120的,1
HLJ11188,户外运动,3x34enfcu5cau6s,小***,未知,2025/4/24 22:11,天幕有活动的吗,1
HLJ11188,户外运动,3xmxzq2p39kzu5m,仙***,未知,2025/4/24 22:11,天幕上一下,1
HLJ11188,户外运动,3xk2r9pb7tnpv49,心***,未知,2025/4/24 22:11,要5把克米特椅子,1
HLJ11188,户外运动,3xmxzq2p39kzu5m,仙***,未知,2025/4/24 22:13,下单了加急,1
HLJ11188,户外运动,3xs4jphpzqfiwik,易***,未知,2025/4/24 22:14,看一下马扎可以吗,1
HLJ11188,户外运动,3x7dacngsqzm8sw,乘***,未知,2025/4/24 22:14,要加高加宽的,1
HLJ11188,户外运动,3xc2awz5w6rzp9q,慕***,未知,2025/4/24 22:14,6号链接质量怎么样,1
HLJ11188,户外运动,3xkx3464rg9rzei,单***,未知,2025/4/24 22:14,想要小椅子,1
HLJ11188,户外运动,3xkx3464rg9rzei,单***,未知,2025/4/24 22:15,你大门口放的那种,1
HLJ11188,户外运动,3x49jtgc8c3xypc,霆***,未知,2025/4/24 22:16,门口那个卖吗?,1
HLJ11188,户外运动,3xp5hj4y5j6krwg,***,未知,2025/4/24 22:16,有没有黑色的,1
HLJ11188,户外运动,3xtyh47f95hv9h9,我***,未知,2025/4/24 22:16,二号啥尺寸,1
HLJ11188,户外运动,3x9f7xrhtssctpy,徐***,未知,2025/4/24 22:16,椅子多高,1
HLJ11188,户外运动,3xd35raqmnbkyda,轮***,未知,2025/4/24 22:17,线下也是这个价吗,1
HLJ11188,户外运动,3xwbkni8w22fx9w,缘***,未知,2025/4/24 22:17,可调节的有几种颜色?,1
HLJ11188,户外运动,3x6ycfafzgudcum,胖***,未知,2025/4/24 22:17,看看天幕,0
HLJ11188,户外运动,3ximm9phz59cpbc,这***,未知,2025/4/24 22:17,买了两个发来的都是黑色,0
HLJ11188,户外运动,3xd35raqmnbkyda,轮***,未知,2025/4/24 22:17,离着都不远开车就到了,0
HLJ11188,户外运动,3xzs5j75v8m9y7u,***,未知,2025/4/24 22:17,都什么颜色,1
HLJ11188,户外运动,3xhdrr9s3wyi9u6,随***,未知,2025/4/24 22:17,1.5米的桌子有吗,1
HLJ11188,户外运动,3xv9ggkca6vuxfu,***,未知,2025/4/24 22:18,有好点的躺椅吗,1
HLJ11188,户外运动,3xc2awz5w6rzp9q,慕***,未知,2025/4/24 22:18,桌子看下,1
HLJ11188,户外运动,3xs4jphpzqfiwik,易***,未知,2025/4/24 22:18,看一下马扎,1
HLJ11188,户外运动,3xgwbzjx8mv9rpm,蹲***,未知,2025/4/24 22:19,中号桌子能折叠吗看看,1
HLJ11188,户外运动,3xc2awz5w6rzp9q,慕***,未知,2025/4/24 22:20,120的桌子看下,1
HLJ11188,户外运动,3xjsvk268ptc8zk,***,未知,2025/4/24 22:20,高一点的靠背上一下,1
HLJ11188,户外运动,3xvsp35bx4piuja,***,未知,2025/4/24 22:20,120桌子看一下,1
HLJ11188,户外运动,3xc2awz5w6rzp9q,慕***,未知,2025/4/24 22:21,看下120的桌子怎么安装,1
HLJ11188,户外运动,3xh5nxwfzhb95y4,幸***,未知,2025/4/24 22:21,多大的,1
HLJ11188,户外运动,3x5ek9jw39wuis6,笨***,未知,2025/4/24 22:21,旁边的烧烤架上点,1
HLJ11188,户外运动,3x8r4f98n2k8dbu,飞***,未知,2025/4/24 22:21,中号桌能折叠吗,1
HLJ11188,户外运动,3xgwbzjx8mv9rpm,蹲***,未知,2025/4/24 22:22,中号桌子多高,1
HLJ11188,户外运动,3xazeczngxrei84,老***,未知,2025/4/24 22:22,刚才的小桌多长,1
HLJ11188,户外运动,3xnvf9nveyyrdcu,***,未知,2025/4/24 22:23,在上一个,0
HLJ11188,户外运动,3xvsp35bx4piuja,***,未知,2025/4/24 22:23,120的桌子看一下,1
HLJ11188,户外运动,3xnvf9nveyyrdcu,***,未知,2025/4/24 22:24,烧烤炉在上一个,0
HLJ11188,户外运动,3xgwbzjx8mv9rpm,蹲***,未知,2025/4/24 22:24,高点的桌子看看,1
HLJ11188,户外运动,3x3qi6bc4nra4je,海***,未知,2025/4/24 22:24,儿童折叠椅子,1
HLJ11188,户外运动,3xpczeg6kwh6j5s,U***,未知,2025/4/24 22:24,小的炉子,1
HLJ11188,户外运动,3x3t268nxzy6pew,章***,未知,2025/4/24 22:24,看一看月亮椅,1
