row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json
douyin-train-000147,douyin,train,147,56697889278,生活日杂,跟你哥发型一样,0,该用户可能在表达对主播当前发型的认可，暗示与某个熟悉的人（如主播的哥哥）相似，从而传递一种亲切感或赞赏。,212,"[""熙宝今天发型很乖"", ""传熙太可爱了"", ""防晒喷雾，防晒喷雾，防晒喷雾"", ""我就是"", ""乘宝贝""]"
douyin-train-000218,douyin,train,218,56697889278,生活日杂,好吃？,1,该用户可能在询问主播展示的食品（如苹果或鳕鱼）的口感和味道如何，以此判断是否值得购买。,312,"[""主播介绍一下，苹果烤奶做法？？？"", ""昨天刚下了一单"", ""玲珑杯可以上一批"", ""小果多大"", ""今天喝了""]"
douyin-train-000222,douyin,train,222,56697889278,生活日杂,苹果烤奶的杯子在几号？,1,该用户想询问苹果烤奶配套的杯子商品在直播间的上架序号或购买链接位置。,318,"[""苹果烤奶有成品吗？"", ""贝贝，烤奶，空气炸锅烤多长时间？"", ""折耳根好吃的很呀"", ""这个苹果好吃"", ""折耳根太好吃""]"
douyin-train-000229,douyin,train,229,56697889278,生活日杂,苹果很脆，大家放心买,1,该用户是在肯定苹果的品质，并推荐其他观众放心购买。,325,"[""刚吃了折耳根"", ""海参介绍一下"", ""今天喝了苹果折耳根水"", ""吃的啥"", ""苹果太大了一个都吃饱了""]"
douyin-train-000264,douyin,train,264,56697889278,生活日杂,内蒙古怎么不发,1,该用户可能在询问为何没有内蒙古地区的商品或物流配送选项。,371,"[""小果多大"", ""我也是湖北咸宁赤壁人"", ""小米是那种黄金小米吗？"", ""苹果没有了吗？"", ""中果没有了""]"
douyin-train-000274,douyin,train,274,56697889278,生活日杂,看看衣服后面,1,该用户想表达的含义是：希望主播展示一下衣服的背面细节。,381,"[""鲜花还有吗"", ""买了中果"", ""小果是哪个？"", ""大连拍不了"", ""没了""]"
douyin-train-000276,douyin,train,276,56697889278,生活日杂,小贝感冒了吗,0,该用户可能是在询问主播提到的“小贝”相关产品（如水果品种或商品名称）是否存在质量问题或状态不佳，类似之前弹幕中对其他产品的细节询问。,384,"[""大连拍不了"", ""没了"", ""看看衣服后面"", ""苹果没有了"", ""是净重五斤吗""]"
douyin-train-000306,douyin,train,306,56697889278,生活日杂,看一下小果,1,该用户想表达的含义是：请主播展示或详细介绍小规格的苹果产品。,427,"[""主播看一下烤奶，刚民吃的那个？"", ""没货"", ""中午好贝贝"", ""发什么快递"", ""小果也甜""]"
douyin-train-000313,douyin,train,313,56697889278,生活日杂,没有苹果啊,1,该用户想表达的含义是：直播间里没有看到他们想找的苹果商品。,437,"[""好可口"", ""讲的好"", ""下单一号商品"", ""衬衣容易起皱不"", ""出来看看衬衫""]"
douyin-train-000326,douyin,train,326,56697889278,生活日杂,羊角蜜,1,该用户可能在询问直播间是否有售卖羊角蜜这种水果。,452,"[""新来的朋友点点关注不迷路"", ""不错"", ""衬衣有紫色的吗？"", ""我买的小果嘎嘣脆苹果"", ""大家一起点点赞点赞点赞""]"
douyin-train-000344,douyin,train,344,56697889278,生活日杂,山东甜瓜还是青州弥河银瓜最好吃,0,该用户是在对比不同产地的甜瓜品质，并强调青州弥河银瓜的口感和产地优势。,476,"[""有没有面苹果了？"", ""那种最甜"", ""衬衫看看"", ""小贝，衬衫是浅蓝色么"", ""衬衣能看一下后面吗""]"
douyin-train-000349,douyin,train,349,56697889278,生活日杂,什么瓜,1,该用户可能在询问直播中提到的瓜类产品的具体品种或品质信息。,485,"[""这个是农户还是二手贩子的瓜"", ""哪个甜一点"", ""青州弥河银瓜最好吃！"", ""哪个最甜"", ""羊角蜜还是头茬吗""]"
douyin-train-000376,douyin,train,376,56697889278,生活日杂,72号和9号哪个更甜？,1,该用户想询问主播推荐哪一款水果的口感更甜，比较的是72号和9号两个品种。,524,"[""中午好"", ""生活有点甜"", ""看一下衬衫"", ""我家猫也爱吃"", ""衬衣""]"
douyin-train-000377,douyin,train,377,56697889278,生活日杂,上一下核桃,1,该用户希望主播尽快上架或展示核桃商品以供购买。,526,"[""看一下衬衫"", ""我家猫也爱吃"", ""衬衣"", ""72号和9号哪个更甜？"", ""几号链接的瓜好吃""]"
douyin-train-000382,douyin,train,382,56697889278,生活日杂,拍不了,1,该用户想表达的含义是：商品缺货无法下单购买。,532,"[""数字代表什么意思？"", ""72号没货了"", ""羊角脆好吃"", ""羊角蜜没货了"", ""蒲公英的饺子好吃吗""]"
douyin-train-000403,douyin,train,403,56697889278,生活日杂,看看衬衫,1,该用户想表达的含义是：让主播展示或详细介绍衬衫款式。,562,"[""没货了"", ""好看"", ""衬衣几号链接"", ""博洋几号更甜？"", ""主播最甜""]"
douyin-train-000412,douyin,train,412,56697889278,生活日杂,都甜,0,该用户是在询问主播当前展示的商品中哪一种口感更甜。,576,"[""没了没了没了"", ""保温杯看看"", ""拍不了"", ""没货了"", ""哪个更甜""]"
douyin-train-000533,douyin,train,533,56697889278,生活日杂,小贝的衬衣有吗,1,该用户是在询问主播是否有售卖小贝同款的衬衣。,745,"[""我也是把玉米拿出来单煮"", ""二号瓜哪个要甜一点"", ""美女"", ""这是糯玉米吗"", ""上衣有吗""]"
douyin-train-000535,douyin,train,535,56697889278,生活日杂,橱窗里有很多云南的货品,0,该用户可能是在询问或注意到直播间橱窗中展示的云南特产商品，并对此表现出兴趣或好奇。,750,"[""小贝的衬衣有吗"", ""宇辉还在云南吗？"", ""糯玉米蒸煮15分钟"", ""就喜欢微波炉热出来的有嚼劲的"", ""是熟的吗？""]"
douyin-train-000556,douyin,train,556,56697889278,生活日杂,打印机,1,该用户可能是在询问直播间是否有打印机商品出售或相关产品介绍。,779,"[""没货了"", ""甜甜糯糯的好吃，又复购了"", ""玉米好吃"", ""与辉同行沐光而行一路光明"", ""糖人能吃不""]"
douyin-train-000602,douyin,train,602,56697889278,生活日杂,甜吗,1,该用户是在询问直播中展示的水果或甜食的口感是否足够甜。,845,"[""是新鲜的玉米吗？"", ""鲜花饼还上吗？"", ""我是重度玉米爱好者，宇辉家的玉米买过很多次了，都很好吃"", ""嫩吗？"", ""怎么购物车里没有牛肉了""]"
douyin-train-000605,douyin,train,605,56697889278,生活日杂,袋子放微波炉里要去掉的,0,该用户是在询问或提醒使用产品时需要注意的安全事项，暗示对商品的实用性关注和潜在购买意向。,849,"[""怎么购物车里没有牛肉了"", ""甜吗"", ""甜吗？"", ""什么时候有拖地桶呀？"", ""有黄玉米么""]"
douyin-train-000655,douyin,train,655,56697889278,生活日杂,还有明前茶吗,1,该用户是在询问直播间是否还有清明节前采摘的茶叶库存可供购买。,918,"[""怎么看不到我说的话？"", ""麻将席咋没有"", ""真不错"", ""会不会苦"", ""美贝美贝，吃午饭了没""]"
douyin-train-000669,douyin,train,669,56697889278,生活日杂,是不是红薯的口感,1,该用户想询问直播中展示的红薯是否具有软糯香甜的典型口感特征。,939,"[""想买南国纯椰子粉"", ""介绍一下蒲公英饺子吗？"", ""马碲能看看吗"", ""这籽能留着种吗"", ""南瓜是甜糯的吗""]"
douyin-train-000684,douyin,train,684,56697889278,生活日杂,生食鸡蛋，生食鸡蛋,1,该用户可能在询问或提醒主播介绍生食鸡蛋的相关信息，表达了对这款产品的兴趣或需求。,964,"[""上点枸杞"", ""19号"", ""米皮"", ""蚕丝"", ""你们吃鱼啦宇辉捉的鱼""]"
douyin-train-000704,douyin,train,704,56697889278,生活日杂,太快,1,该用户可能是在抱怨直播节奏过快，导致自己来不及看清或了解商品信息。,986,"[""大家加油点点赞 大家加油点点赞 大家加油点点赞 大家加油点点赞"", ""下次去哪里"", ""品质不错"", ""为什么你直播也和董一样口气"", ""贝贝南瓜好吃""]"
douyin-train-000706,douyin,train,706,56697889278,生活日杂,贝贝南瓜单果250g，五斤应该是在十个左右呀，怎么会是 4-8个呢？,0,该用户是在质疑主播关于贝贝南瓜数量的描述存在计算误差，认为五斤按单果重量推算应包含约10个而非主播宣称的4-8个，透露出对产品规格真实性的关注。,989,"[""为什么你直播也和董一样口气"", ""贝贝南瓜好吃"", ""太快"", ""南瓜好吃"", ""5斤有几个""]"
douyin-train-000719,douyin,train,719,56697889278,生活日杂,我的鲜花饼前天就到了,0,该用户想表达的含义是：我之前在这买的鲜花饼已经收到了，对商品配送速度感到满意。,1004,"[""中午好"", ""知道了"", ""小贝小贝斐乐的鞋"", ""家电啥时候返场啊"", ""我的鲜花饼到了""]"
douyin-train-000740,douyin,train,740,56697889278,生活日杂,红枣什么时候能上,1,该用户是在询问红枣产品的上架时间，表现出对购买该商品的兴趣和期待。,1034,"[""想买苹果"", ""我的鲜花饼是预售，还没有，好想吃了"", ""整个蒸"", ""15分钟就好了"", ""贝贝感冒啦""]"
douyin-train-000753,douyin,train,753,56697889278,生活日杂,切开蒸快一点,0,该用户想表达的含义是：建议将南瓜切开蒸制以缩短烹饪时间。,1053,"[""内蒙有运费"", ""苹果没有了"", ""面吗"", ""媳妇辛苦了"", ""我天天吃20分钟就好""]"
douyin-train-000757,douyin,train,757,56697889278,生活日杂,玉米好吃吗？姐姐,1,该用户是在询问玉米的口感或品质，同时以亲切称呼表达对主播的信任和互动意愿。,1057,"[""我天天吃20分钟就好"", ""切开蒸快一点"", ""花还有"", ""机票还有吗"", ""喝红糖水""]"
douyin-train-000800,douyin,train,800,56697889278,生活日杂,干煸最好吃,1,该用户是在赞同并强调干煸四季豆是最美味的烹饪方式。,1120,"[""长春不发货呢"", ""小贝又吃上四季豆了"", ""做干煸豆角好吃"", ""身上的衬衫是链接"", ""要炒熟，不熟要中毒""]"
douyin-train-000809,douyin,train,809,56697889278,生活日杂,小贝衣服,1,该用户可能是在询问或提及主播“小贝”身上穿的衣服是否有购买链接或相关商品信息。,1131,"[""怎么小黄车里没有锅"", ""干煸豆角"", ""四季豆干煸，超好吃"", ""焖饭"", ""什么时候内蒙也能发货就好了，好多都拍不了""]"
douyin-train-000827,douyin,train,827,56697889278,生活日杂,旁边的保温杯,1,该用户可能是在询问或提醒主播展示旁边摆放的保温杯产品，表达了对该商品的关注或购买意向。,1160,"[""山西的豆角焖面绝绝子！"", ""这个很好吃，恒炒肉丝"", ""米有吗"", ""炒肉丝好吃"", ""加点酸菜""]"
douyin-train-000835,douyin,train,835,56697889278,生活日杂,小贝是我湖北美女,0,该用户是在夸赞主播小贝的外貌和地域身份，表达对主播的喜爱和亲近感。,1171,"[""干煸豆角"", ""过油了"", ""过了油的"", ""过油炸"", ""买了""]"
douyin-train-000866,douyin,train,866,56697889278,生活日杂,大黄鱼好吃,1,该用户想表达的含义是：对直播中展示的大黄鱼产品表示认可并可能产生购买意向。  （结合前文弹幕中关于黄花鱼烹饪、新鲜度的讨论，以及“挺大一条”等对鱼品质的正面描述，可推断用户通过简短评价间接表达对商品的兴趣或认同。）,1210,"[""与辉同行值得信赖"", ""朋友们有空点赞点赞点赞点赞点赞"", ""鱼是新鲜的吗？"", ""中午好啊"", ""保温杯""]"
douyin-train-000886,douyin,train,886,56697889278,生活日杂,鲅鱼馅说说,1,该用户想询问直播中提到的鲅鱼馅产品的具体信息或特点。,1237,"[""小姐姐真漂亮"", ""咸鸭蛋"", ""黄花鱼好吃"", ""猪蹄啥时候有"", ""中午好""]"
douyin-train-000887,douyin,train,887,56697889278,生活日杂,点赞点赞点赞点赞点赞点赞点赞点赞,0,该用户可能是在积极参与直播互动，通过刷屏点赞表达对直播内容的支持或对主播的喜爱，但并未直接表现出明确的购买意向。,1239,"[""黄花鱼好吃"", ""猪蹄啥时候有"", ""中午好"", ""鲅鱼馅说说"", ""有没有荞麦面""]"
douyin-train-000914,douyin,train,914,56697889278,生活日杂,中午好,0,该用户可能是在打招呼或活跃气氛，并未直接表达购买意向。,1272,"[""鱼要冷冻么"", ""漂亮"", ""鲜花鲜花"", ""还卖花吗"", ""管理，能不能把无聊的人踢出去""]"
douyin-train-000945,douyin,train,945,56697889278,生活日杂,你穿的是4号链接吗,1,该用户是在询问主播身上展示的服装是否对应商品链接中的4号款式。,1320,"[""啥时候说衣服"", ""都回家了，好好休息"", ""云南咋不发货"", ""东北的，买不了"", ""咸度如何?""]"
douyin-train-000957,douyin,train,957,56697889278,生活日杂,挺不错的,1,该用户觉得直播展示的商品或内容比较满意，有潜在的购买意愿。,1337,"[""流沙"", ""与金沙蛋（麻酱风味）的那个好吃"", ""点赞点赞点赞点赞点赞点赞点赞"", ""不盐吗"", ""甘肃不发货,咋回事？""]"
douyin-train-001028,douyin,train,1028,56697889278,生活日杂,为啥东北不支持配送,0,该用户因所在地区无法收货而感到疑惑，希望了解东北地区不提供配送服务的具体原因。,1428,"[""没70克的了"", ""1号和21号啥区别"", ""啥时候上手持挂烫机"", ""特别咸吧"", ""多吃不胖""]"
douyin-train-001034,douyin,train,1034,56697889278,生活日杂,可爱的小贝,0,该用户可能是在夸赞直播中展示的某款商品（如食品或饰品）外观讨喜，表达出对产品的喜爱和潜在购买兴趣。,1436,"[""中午好"", ""一号和21号有什么不一样"", ""没了"", ""嫁妆钱有了"", ""袜子怎么拍""]"
douyin-train-001063,douyin,train,1063,56697889278,生活日杂,稻壳,0,该用户可能在询问直播间是否有稻壳相关的产品（如稻壳餐具、稻壳肥料等）或对稻壳的用途产生兴趣。,1475,"[""什么时候有绞肉机卖"", ""皮蛋黄瓜汤"", ""什么时候有护肤品"", ""火龙果"", ""辣椒油辣不？""]"
douyin-train-001080,douyin,train,1080,56697889278,生活日杂,74号咋还要运费啊,0,该用户对74号商品需要额外支付运费感到不满或疑惑，可能认为运费不合理或影响了购买意愿。,1497,"[""什么时候有绞肉机卖？什么时候有绞肉机卖？什么时候有绞肉机卖？什么时候有绞肉机卖？"", ""皮蛋拌黄瓜要加白胡椒"", ""含铅吗？"", ""云南专场结束了吗"", ""保温杯""]"
douyin-train-001114,douyin,train,1114,56697889278,生活日杂,儿童防晒,1,该用户可能在询问直播间是否有儿童防晒产品，或是想了解主播对儿童防晒用品的推荐和介绍。,1546,"[""擂椒茄子皮蛋也很好吃"", ""价格跟你说的有出入"", ""直接蘸醋吃就老香了"", ""青提牛奶还有吗"", ""剁椒皮蛋下饭好吃""]"
douyin-train-001115,douyin,train,1115,56697889278,生活日杂,旁边是不是汉森的妹妹？,0,该用户可能是在询问直播画面中出现的某个人物是否与主播或产品相关，试图确认其身份以进一步了解产品信息或背景。,1547,"[""价格跟你说的有出入"", ""直接蘸醋吃就老香了"", ""青提牛奶还有吗"", ""剁椒皮蛋下饭好吃"", ""儿童防晒""]"
douyin-train-001130,douyin,train,1130,56697889278,生活日杂,小贝是湖北的，普通话非常标准,0,该用户可能是想通过夸赞主播的普通话标准来间接表达对主播或直播内容的认可和好感，以此拉近距离或参与互动。,1568,"[""菜板"", ""为主播点赞，为云南点赞"", ""吨吨杯什么时候讲"", ""下单42号商品"", ""保温杯是哪个""]"
douyin-train-001172,douyin,train,1172,56697889278,生活日杂,还用淹一下吗,1,该用户可能是在询问直播中展示的食材是否需要提前浸泡处理。,1629,"[""菜市场都已经给你处理过了"", ""鲈鱼是海鱼吗"", ""什么鱼啊"", ""该怎么找客服呢"", ""上牛奶""]"
douyin-train-001188,douyin,train,1188,56697889278,生活日杂,是海鱼还是淡水鱼？,1,该用户想询问主播所介绍的鱼属于海鱼还是淡水鱼品种，以判断是否符合自己的购买需求或食用偏好。,1649,"[""猪油"", ""介绍一下保温杯"", ""还在云南吗"", ""有染发膏吗"", ""这个鱼有污染吗！""]"
douyin-train-001191,douyin,train,1191,56697889278,生活日杂,橱窗里面有铁锅，可以去橱窗直接拍,0,该用户是在告知其他观众铁锅的购买渠道，并引导大家直接去橱窗下单。,1652,"[""有染发膏吗"", ""这个鱼有污染吗！"", ""是海鱼还是淡水鱼？"", ""咸的厉害了吗"", ""海鲈鱼是99吗""]"
douyin-train-001209,douyin,train,1209,56697889278,生活日杂,看着好新鲜,1,该用户认为直播中展示的商品外观品质优良，可能产生了购买意向。,1677,"[""孩子可以吃吗"", ""小贝中午好"", ""平底锅有吗"", ""衬衣真好看"", ""鲜花饼还上架吗""]"
douyin-train-001261,douyin,train,1261,56697889278,生活日杂,拿到手直接吃,0,该用户想询问产品是否无需加工即可直接食用。,1750,"[""中段两盒加"", ""辽参说说吗"", ""保温多久"", ""好漂亮的杯子"", ""杯子好看""]"
douyin-train-001287,douyin,train,1287,56697889278,生活日杂,我喜欢炸完再炖几分钟,0,该用户想表达的含义是：建议将带鱼先油炸后再炖煮几分钟口感更好。  （结合前文弹幕中关于带鱼新鲜度、烹饪方式的讨论，用户可能在分享自己的烹饪经验或对直播中展示的带鱼产品提出做法建议。）,1783,"[""有沙发垫吗"", ""衬衣"", ""喜欢保温杯的在22号链接，可以去拍"", ""能解决吗 请问"", ""这种小的还是油煎合适些""]"
douyin-train-001308,douyin,train,1308,56697889278,生活日杂,裹个蛋清,0,该用户是在讨论烹饪带鱼时建议用蛋清裹鱼以提升口感或防止散开。,1807,"[""衬衣看看"", ""油要稍微多一点"", ""嘎嘎香"", ""介绍一款适合全家人用的洗发水呗"", ""一号链接带鱼段是几代""]"
douyin-train-001327,douyin,train,1327,56697889278,生活日杂,有没有铁锅,1,该用户是在询问直播间是否有铁锅这一商品在售或即将上架。,1835,"[""云兰的品还能上吗"", ""橄榄汁"", ""保质期多久？会不会变酸？喝不完的"", ""主播，中午好"", ""感觉很疲惫的样子""]"
douyin-train-001329,douyin,train,1329,56697889278,生活日杂,保温杯上了吗,1,该用户是在询问直播间是否已经开始介绍或售卖保温杯产品。,1837,"[""保质期多久？会不会变酸？喝不完的"", ""主播，中午好"", ""感觉很疲惫的样子"", ""有没有铁锅"", ""大米还补货吗""]"
douyin-train-001352,douyin,train,1352,56697889278,生活日杂,杯子,1,该用户可能是想询问杯子的购买链接或进一步了解杯子的相关信息。,1876,"[""看着很不错"", ""这个米皮今天刚到就吃了，特别好吃"", ""有不辣的那"", ""发膜，啥时候"", ""这个米皮看着都好吃""]"
douyin-train-001353,douyin,train,1353,56697889278,生活日杂,来了,0,该用户想表达的含义是：我刚刚进入直播间，正在关注当前的直播内容。,1877,"[""这个米皮今天刚到就吃了，特别好吃"", ""有不辣的那"", ""发膜，啥时候"", ""这个米皮看着都好吃"", ""杯子""]"
douyin-train-001377,douyin,train,1377,56697889278,生活日杂,米皮几包,1,该用户想询问米皮产品的包装规格或购买数量选项。,1908,"[""油泼辣子是灵魂"", ""米皮，白吉馍都好吃"", ""保质期多久"", ""几包米皮"", ""鲈鱼""]"
douyin-train-001394,douyin,train,1394,56697889278,生活日杂,带鱼，有多少段,1,该用户想询问带鱼被切割成多少段进行售卖。,1933,"[""喜欢这个碗"", ""中午好"", ""碗有吗？"", ""我也很喜欢这个碗"", ""隔着屏幕也闻到了""]"
douyin-train-001415,douyin,train,1415,56697889278,生活日杂,碗不错,1,该用户想表达的含义是：对这个碗感兴趣，希望购买或了解购买方式。,1969,"[""米皮没了"", ""碗可以做个链接吗"", ""没啦"", ""没了？"", ""没有了""]"
douyin-train-001437,douyin,train,1437,56697889278,生活日杂,这米皮好吃,1,该用户想表达的含义是：这款米皮的口味令人满意，产生了购买兴趣。,2009,"[""一吃一个不吱声"", ""挺好"", ""保质期多久"", ""几号链接没辣椒"", ""没了再加""]"
douyin-train-001438,douyin,train,1438,56697889278,生活日杂,孩子吃的不说话了,0,该用户想表达的含义是：这款食物味道很好，孩子吃得专注到顾不上说话。,2010,"[""挺好"", ""保质期多久"", ""几号链接没辣椒"", ""没了再加"", ""这米皮好吃""]"
douyin-train-001461,douyin,train,1461,56697889278,生活日杂,米皮好吃,1,该用户是在认可米皮的口味，表达对产品的正面评价和潜在购买兴趣。,2048,"[""大米做的米皮没面筋，面做的才有面筋"", ""城固面皮"", ""不说一说品尝后的感觉吗"", ""这两天小贝仙女也辛苦啦，明天好好休息，小伙伴们太棒啦"", ""米皮凉皮是不是一回事？""]"
douyin-train-001486,douyin,train,1486,56697889278,生活日杂,我买的玉米太难吃了,0,该用户可能是在抱怨之前购买的玉米品质不佳，暗示对当前直播中同类产品的质量或口味存在疑虑。,2082,"[""要碗"", ""小贝的外套有吗？"", ""直接拌了就吃吗？"", ""西红柿"", ""这娃又高又帅""]"
douyin-train-001514,douyin,train,1514,56697889278,生活日杂,不错不错,1,该用户可能是在对主播展示的商品或当前直播内容表示认可和满意。,2119,"[""已拍加急发货"", ""小月龄保温杯有背带吗"", ""小贝明天好好休息下吧"", ""蓝碗蓝碗蓝碗蓝碗蓝碗"", ""醪糟酸奶""]"
douyin-train-001515,douyin,train,1515,56697889278,生活日杂,小贝吃一下南瓜好吃不,1,该用户想询问主播小贝对南瓜口感的评价，以此判断是否值得购买。,2120,"[""小月龄保温杯有背带吗"", ""小贝明天好好休息下吧"", ""蓝碗蓝碗蓝碗蓝碗蓝碗"", ""醪糟酸奶"", ""不错不错""]"
douyin-train-001560,douyin,train,1560,56697889278,生活日杂,回去要蒸一下好吃，煮了味会淡,0,该用户是在分享对玉米的烹饪建议，认为蒸的方式更能保留风味，暗示对产品品质的认可和潜在的购买意向。,2186,"[""5号杯子没有了吗？"", ""甜吗"", ""甜吗？？？"", ""小贝感冒了吗？"", ""空气炸锅多久可以吃？""]"
douyin-train-001562,douyin,train,1562,56697889278,生活日杂,主播感冒了？喝点茶再说,0,该用户是在关心主播的身体状况，并建议主播先休息调整状态再继续直播。,2191,"[""回去要蒸一下好吃，煮了味会淡"", ""有黑玉米吗"", ""买回来怎么保存"", ""怎么保存"", ""拍啦""]"
douyin-train-001569,douyin,train,1569,56697889278,生活日杂,内衣啥时候卖呢,1,该用户是在询问主播何时会上架或介绍内衣产品，表现出对该商品的购买兴趣和关注。,2199,"[""甜吗这个玉米"", ""蒸几分钟"", ""煮着好吃"", ""有没有甜玉米？"", ""这工作真好，爸妈天天能在直播间见一面孩子""]"
douyin-train-001596,douyin,train,1596,56697889278,生活日杂,有黑糯玉米吗,1,该用户是在询问直播间是否有售卖黑糯玉米这一特定品种的商品。,2242,"[""小贝状态越来越好了"", ""有香米吗"", ""保质期12个月"", ""佛手瓜是有没有"", ""西红柿啥时候有""]"
douyin-train-001621,douyin,train,1621,56697889278,生活日杂,已拍,0,该用户想表达的含义是：我已经下单购买了（玉米）。,2272,"[""拍完了"", ""小贝好好休息"", ""是今年当季的吧"", ""是冷藏还是冷炼"", ""这玉米煮着好吃""]"
douyin-train-001691,douyin,train,1691,56697889278,生活日杂,下午好,0,该用户是在礼貌性地打招呼，试图融入直播间的互动氛围，但并未直接表达对商品的购买兴趣。,2379,"[""我们天天午休"", ""看下小贝衬衫背的"", ""怎办，买东西只相信你们了"", ""小贝衬衫的背后"", ""下周见，小贝""]"
douyin-train-001697,douyin,train,1697,56697889278,生活日杂,辽参看一下,1,该用户想表达的含义是：希望主播展示或详细介绍辽参产品。,2386,"[""辽参可以看看"", ""米皮"", ""玉米好吃"", ""茶叶"", ""抿抿甜""]"
douyin-train-001705,douyin,train,1705,56697889278,生活日杂,贝贝刚走,0,该用户想表达的含义是：主播贝贝刚刚离开直播间。,2398,"[""我要净水壶"", ""传熙中午好"", ""水果玉米好吃，上点水果玉米"", ""太累了吧"", ""玉米是熟的吗""]"
douyin-train-001735,douyin,train,1735,56697889278,生活日杂,非常好吃！面又甜,1,该用户是在称赞直播中提到的某种面食（可能是贝贝南瓜面）口感香甜美味，表达了对产品的满意和喜爱。,2443,"[""贝贝南瓜面又甜非常好吃！"", ""与辉同行，一路长虹"", ""燕麦片橱窗里面阴山燕麦"", ""今天没有番茄吗"", ""5斤有几个？""]"
douyin-train-001737,douyin,train,1737,56697889278,生活日杂,紫薯有吗,1,该用户是在询问直播间是否有售卖紫薯产品。,2446,"[""今天没有番茄吗"", ""5斤有几个？"", ""非常好吃！面又甜"", ""有牛奶吗"", ""要牛奶""]"
douyin-train-001758,douyin,train,1758,56697889278,生活日杂,百乐果在橱窗,0,该用户想表达的含义是：询问百乐果这款商品是否已上架在直播间的购物橱窗中。,2474,"[""南瓜产地哪里"", ""传熙 传熙"", ""上指甲刀"", ""黑豆讲了吗"", ""指甲刀""]"
douyin-train-001765,douyin,train,1765,56697889278,生活日杂,黑豆讲了不,1,该用户想询问主播是否已经介绍过黑豆产品的相关信息。,2483,"[""小传熙下午好"", ""黑豆能不能泡豆芽？"", ""全都是损伤的"", ""防晒口罩有吗"", ""甜不？""]"
douyin-train-001785,douyin,train,1785,56697889278,生活日杂,有没有蒸锅,1,该用户是在询问直播间是否售卖蒸锅产品。,2513,"[""南瓜。甜、软糯不"", ""上个铁锅呗！"", ""百香果在橱窗"", ""海参，能回复吗"", ""黑豆，黑豆讲讲""]"
